API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Thu Oct 23 07:08:49 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: ATLAS (C/2025 N1)               {source: JPL#27}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Jul-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-01 00:00:00.0000 TDB
Step-size       : 360 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Small perturbers: Yes                             {source: SB441-N16}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2460884.5 ! 2025-Jul-28.0000000 (TDB)    RMSW= n.a.
   EC= 6.137350157289094   QR= 1.356065570996796   TP= 2460977.9835359612
   OM= 322.1522849649193   W= 128.0116082517727    IN= 175.1128577937168
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-9.927233344029041E-02  Y=-3.412582681072442E+00  Z=-1.208085018027772E+00
  VX=-1.385685492290884E-02 VY= 3.089107600479588E-02 VZ= 1.175545369890605E-02
Comet physical (GM= km^3/s^2; RAD= km):
   GM= n.a.                RAD= n.a.
   M1=  12.3     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460916.000000000, A.D. 2025-Aug-28 12:00:00.0000, -5.346084651971289E-01, -2.557706287890839E+00,  2.007375110788226E-01, -1.374252292496497E-02,  3.399296068176617E-02, -1.574184962286982E-03,
2460916.250000000, A.D. 2025-Aug-28 18:00:00.0000, -5.380438198638626E-01, -2.549206731480504E+00,  2.003438614660457E-01, -1.374030882078588E-02,  3.400350009973716E-02, -1.575012874452783E-03,
2460916.500000000, A.D. 2025-Aug-29 00:00:00.0000, -5.414786167945391E-01, -2.540704533076507E+00,  1.999500041723276E-01, -1.373806096060597E-02,  3.401409669130274E-02, -1.575846417859942E-03,
2460916.750000000, A.D. 2025-Aug-29 06:00:00.0000, -5.449128474929645E-01, -2.532199678340212E+00,  1.995559377838059E-01, -1.373577888580287E-02,  3.402475081860006E-02, -1.576685640997279E-03,
2460917.000000000, A.D. 2025-Aug-29 12:00:00.0000, -5.483465033474836E-01, -2.523692152842268E+00,  1.991616608744421E-01, -1.373346213129771E-02,  3.403546284521856E-02, -1.577530592790414E-03,
2460917.250000000, A.D. 2025-Aug-29 18:00:00.0000, -5.517795756293544E-01, -2.515181942062247E+00,  1.987671720059102E-01, -1.373111022546293E-02,  3.404623313617052E-02, -1.578381322604521E-03,
2460917.500000000, A.D. 2025-Aug-30 00:00:00.0000, -5.552120554911006E-01, -2.506669031388292E+00,  1.983724697274888E-01, -1.372872269003087E-02,  3.405706205785812E-02, -1.579237880246986E-03,
2460917.750000000, A.D. 2025-Aug-30 06:00:00.0000, -5.586439339648390E-01, -2.498153406116780E+00,  1.979775525759480E-01, -1.372629904000093E-02,  3.406794997803952E-02, -1.580100315970056E-03,
2460918.000000000, A.D. 2025-Aug-30 12:00:00.0000, -5.620752019605850E-01, -2.489635051451978E+00,  1.975824190754399E-01, -1.372383878354558E-02,  3.407889726579324E-02, -1.580968680473434E-03,
2460918.250000000, A.D. 2025-Aug-30 18:00:00.0000, -5.655058502645335E-01, -2.481113952505726E+00,  1.971870677373850E-01, -1.372134142191532E-02,  3.408990429148126E-02, -1.581843024906801E-03,
2460918.500000000, A.D. 2025-Aug-31 00:00:00.0000, -5.689358695373171E-01, -2.472590094297112E+00,  1.967914970603601E-01, -1.371880644934248E-02,  3.410097142671027E-02, -1.582723400872309E-03,
2460918.750000000, A.D. 2025-Aug-31 06:00:00.0000, -5.723652503122393E-01, -2.464063461752178E+00,  1.963957055299844E-01, -1.371623335294401E-02,  3.411209904429120E-02, -1.583609860427022E-03,
2460919.000000000, A.D. 2025-Aug-31 12:00:00.0000, -5.757939829934826E-01, -2.455534039703610E+00,  1.959996916188060E-01, -1.371362161262313E-02,  3.412328751819714E-02, -1.584502456085262E-03,
2460919.250000000, A.D. 2025-Aug-31 18:00:00.0000, -5.792220578542938E-01, -2.447001812890464E+00,  1.956034537861865E-01, -1.371097070096984E-02,  3.413453722351959E-02, -1.585401240820941E-03,
2460919.500000000, A.D. 2025-Sep-01 00:00:00.0000, -5.826494650351428E-01, -2.438466765957887E+00,  1.952069904781873E-01, -1.370828008315961E-02,  3.414584853642251E-02, -1.586306268069877E-03,
2460919.750000000, A.D. 2025-Sep-01 06:00:00.0000, -5.860761945418543E-01, -2.429928883456857E+00,  1.948103001274519E-01, -1.370554921685529E-02,  3.415722183409579E-02, -1.587217591731537E-03,
2460920.000000000, A.D. 2025-Sep-01 12:00:00.0000, -5.895022362437209E-01, -2.421388149843931E+00,  1.944133811530913E-01, -1.370277755209933E-02,  3.416865749470430E-02, -1.588135266171755E-03,
2460920.250000000, A.D. 2025-Sep-01 18:00:00.0000, -5.929275798715816E-01, -2.412844549481006E+00,  1.940162319605663E-01, -1.369996453121333E-02,  3.418015589733759E-02, -1.589059346224307E-03,
2460920.500000000, A.D. 2025-Sep-02 00:00:00.0000, -5.963522150158800E-01, -2.404298066635099E+00,  1.936188509415709E-01, -1.369710958869250E-02,  3.419171742195611E-02, -1.589989887192962E-03,
2460920.750000000, A.D. 2025-Sep-02 06:00:00.0000, -5.997761311246942E-01, -2.395748685478133E+00,  1.932212364739136E-01, -1.369421215109977E-02,  3.420334244933574E-02, -1.590926944853276E-03,
2460921.000000000, A.D. 2025-Sep-02 12:00:00.0000, -6.031993175017402E-01, -2.387196390086741E+00,  1.928233869214003E-01, -1.369127163695892E-02,  3.421503136101012E-02, -1.591870575454373E-03,
2460921.250000000, A.D. 2025-Sep-02 18:00:00.0000, -6.066217633043491E-01, -2.378641164442085E+00,  1.924253006337154E-01, -1.368828745664707E-02,  3.422678453921070E-02, -1.592820835720508E-03,
2460921.500000000, A.D. 2025-Sep-03 00:00:00.0000, -6.100434575414162E-01, -2.370082992429689E+00,  1.920269759463027E-01, -1.368525901228542E-02,  3.423860236680469E-02, -1.593777782852666E-03,
2460921.750000000, A.D. 2025-Sep-03 06:00:00.0000, -6.134643890713241E-01, -2.361521857839282E+00,  1.916284111802450E-01, -1.368218569762940E-02,  3.425048522723057E-02, -1.594741474529943E-03,
2460922.000000000, A.D. 2025-Sep-03 12:00:00.0000, -6.168845465998368E-01, -2.352957744364676E+00,  1.912296046421469E-01, -1.367906689795794E-02,  3.426243350443114E-02, -1.595711968910891E-03,
2460922.250000000, A.D. 2025-Sep-03 18:00:00.0000, -6.203039186779669E-01, -2.344390635603638E+00,  1.908305546240125E-01, -1.367590198996151E-02,  3.427444758278427E-02, -1.596689324634678E-03,
2460922.500000000, A.D. 2025-Sep-04 00:00:00.0000, -6.237224936998139E-01, -2.335820515057794E+00,  1.904312594031258E-01, -1.367269034162933E-02,  3.428652784703095E-02, -1.597673600822182E-03,
2460922.750000000, A.D. 2025-Sep-04 06:00:00.0000, -6.271402599003761E-01, -2.327247366132546E+00,  1.900317172419305E-01, -1.366943131213575E-02,  3.429867468220080E-02, -1.598664857076896E-03,
2460923.000000000, A.D. 2025-Sep-04 12:00:00.0000, -6.305572053533306E-01, -2.318671172137013E+00,  1.896319263879091E-01, -1.366612425172547E-02,  3.431088847353493E-02, -1.599663153485764E-03,
2460923.250000000, A.D. 2025-Sep-04 18:00:00.0000, -6.339733179687879E-01, -2.310091916283984E+00,  1.892318850734618E-01, -1.366276850159804E-02,  3.432316960640604E-02, -1.600668550619824E-03,
2460923.500000000, A.D. 2025-Sep-05 00:00:00.0000, -6.373885854910154E-01, -2.301509581689896E+00,  1.888315915157854E-01, -1.365936339379150E-02,  3.433551846623560E-02, -1.601681109534713E-03,
2460923.750000000, A.D. 2025-Sep-05 06:00:00.0000, -6.408029954961331E-01, -2.292924151374837E+00,  1.884310439167521E-01, -1.365590825106501E-02,  3.434793543840826E-02, -1.602700891771050E-03,
2460924.000000000, A.D. 2025-Sep-05 12:00:00.0000, -6.442165353897779E-01, -2.284335608262559E+00,  1.880302404627889E-01, -1.365240238678080E-02,  3.436042090818323E-02, -1.603727959354614E-03,
2460924.250000000, A.D. 2025-Sep-05 18:00:00.0000, -6.476291924047410E-01, -2.275743935180524E+00,  1.876291793247548E-01, -1.364884510478527E-02,  3.437297526060251E-02, -1.604762374796406E-03,
2460924.500000000, A.D. 2025-Sep-06 00:00:00.0000, -6.510409535985726E-01, -2.267149114859975E+00,  1.872278586578210E-01, -1.364523569928928E-02,  3.438559888039618E-02, -1.605804201092477E-03,
2460924.750000000, A.D. 2025-Sep-06 06:00:00.0000, -6.544518058511593E-01, -2.258551129936016E+00,  1.868262766013486E-01, -1.364157345474776E-02,  3.439829215188422E-02, -1.606853501723638E-03,
2460925.000000000, A.D. 2025-Sep-06 12:00:00.0000, -6.578617358622686E-01, -2.249949962947739E+00,  1.864244312787688E-01, -1.363785764573858E-02,  3.441105545887528E-02, -1.607910340654951E-03,
2460925.250000000, A.D. 2025-Sep-06 18:00:00.0000, -6.612707301490659E-01, -2.241345596338352E+00,  1.860223207974601E-01, -1.363408753684072E-02,  3.442388918456183E-02, -1.608974782335006E-03,
2460925.500000000, A.D. 2025-Sep-07 00:00:00.0000, -6.646787750435982E-01, -2.232738012455359E+00,  1.856199432486292E-01, -1.363026238251182E-02,  3.443679371141199E-02, -1.610046891695060E-03,
2460925.750000000, A.D. 2025-Sep-07 06:00:00.0000, -6.680858566902491E-01, -2.224127193550744E+00,  1.852172967071895E-01, -1.362638142696514E-02,  3.444976942105773E-02, -1.611126734147893E-03,
2460926.000000000, A.D. 2025-Sep-07 12:00:00.0000, -6.714919610431622E-01, -2.215513121781204E+00,  1.848143792316411E-01, -1.362244390404596E-02,  3.446281669417939E-02, -1.612214375586492E-03,
2460926.250000000, A.D. 2025-Sep-07 18:00:00.0000, -6.748970738636334E-01, -2.206895779208394E+00,  1.844111888639510E-01, -1.361844903710739E-02,  3.447593591038655E-02, -1.613309882382503E-03,
2460926.500000000, A.D. 2025-Sep-08 00:00:00.0000, -6.783011807174721E-01, -2.198275147799215E+00,  1.840077236294340E-01, -1.361439603888582E-02,  3.448912744809491E-02, -1.614413321384438E-03,
2460926.750000000, A.D. 2025-Sep-08 06:00:00.0000, -6.817042669723326E-01, -2.189651209426127E+00,  1.836039815366329E-01, -1.361028411137585E-02,  3.450239168439941E-02, -1.615524759915647E-03,
2460927.000000000, A.D. 2025-Sep-08 12:00:00.0000, -6.851063177950105E-01, -2.181023945867492E+00,  1.831999605772004E-01, -1.360611244570487E-02,  3.451572899494314E-02, -1.616644265772022E-03,
2460927.250000000, A.D. 2025-Sep-08 18:00:00.0000, -6.885073181487136E-01, -2.172393338807959E+00,  1.827956587257822E-01, -1.360188022200734E-02,  3.452913975378233E-02, -1.617771907219475E-03,
2460927.500000000, A.D. 2025-Sep-09 00:00:00.0000, -6.919072527902946E-01, -2.163759369838877E+00,  1.823910739398984E-01, -1.359758660929881E-02,  3.454262433324688E-02, -1.618907752991102E-03,
2460927.750000000, A.D. 2025-Sep-09 06:00:00.0000, -6.953061062674579E-01, -2.155122020458739E+00,  1.819862041598279E-01, -1.359323076534967E-02,  3.455618310379677E-02, -1.620051872284101E-03,
2460928.000000000, A.D. 2025-Sep-09 12:00:00.0000, -6.987038629159312E-01, -2.146481272073678E+00,  1.815810473084925E-01, -1.358881183655884E-02,  3.456981643387391E-02, -1.621204334756378E-03,
2460928.250000000, A.D. 2025-Sep-09 18:00:00.0000, -7.021005068566077E-01, -2.137837105997979E+00,  1.811756012913429E-01, -1.358432895782730E-02,  3.458352468974953E-02, -1.622365210522866E-03,
2460928.500000000, A.D. 2025-Sep-10 00:00:00.0000, -7.054960219926554E-01, -2.129189503454651E+00,  1.807698639962439E-01, -1.357978125243173E-02,  3.459730823536684E-02, -1.623534570151512E-03,
2460928.750000000, A.D. 2025-Sep-10 06:00:00.0000, -7.088903920065950E-01, -2.120538445576022E+00,  1.803638332933618E-01, -1.357516783189805E-02,  3.461116743217927E-02, -1.624712484658992E-03,
2460929.000000000, A.D. 2025-Sep-10 12:00:00.0000, -7.122836003573469E-01, -2.111883913404387E+00,  1.799575070350538E-01, -1.357048779587529E-02,  3.462510263898320E-02, -1.625899025505998E-03,
2460929.250000000, A.D. 2025-Sep-10 18:00:00.0000, -7.156756302772461E-01, -2.103225887892692E+00,  1.795508830557567E-01, -1.356574023200951E-02,  3.463911421174651E-02, -1.627094264592291E-03,
2460929.500000000, A.D. 2025-Sep-11 00:00:00.0000, -7.190664647690255E-01, -2.094564349905262E+00,  1.791439591718778E-01, -1.356092421581815E-02,  3.465320250343150E-02, -1.628298274251314E-03,
2460929.750000000, A.D. 2025-Sep-11 06:00:00.0000, -7.224560866027677E-01, -2.085899280218575E+00,  1.787367331816877E-01, -1.355603881056472E-02,  3.466736786381287E-02, -1.629511127244476E-03,
2460930.000000000, A.D. 2025-Sep-11 12:00:00.0000, -7.258444783128278E-01, -2.077230659522088E+00,  1.783292028652137E-01, -1.355108306713397E-02,  3.468161063929043E-02, -1.630732896755052E-03,
2460930.250000000, A.D. 2025-Sep-11 18:00:00.0000, -7.292316221947204E-01, -2.068558468419092E+00,  1.779213659841351E-01, -1.354605602390779E-02,  3.469593117269628E-02, -1.631963656381651E-03,
2460930.500000000, A.D. 2025-Sep-12 00:00:00.0000, -7.326175003019804E-01, -2.059882687427646E+00,  1.775132202816803E-01, -1.354095670664146E-02,  3.471032980309654E-02, -1.633203480131347E-03,
2460930.750000000, A.D. 2025-Sep-12 06:00:00.0000, -7.360020944429906E-01, -2.051203296981525E+00,  1.771047634825261E-01, -1.353578412834107E-02,  3.472480686558745E-02, -1.634452442412319E-03,
2460931.000000000, A.D. 2025-Sep-12 12:00:00.0000, -7.393853861777787E-01, -2.042520277431255E+00,  1.766959932926974E-01, -1.353053728914165E-02,  3.473936269108573E-02, -1.635710618026109E-03,
2460931.250000000, A.D. 2025-Sep-12 18:00:00.0000, -7.427673568147848E-01, -2.033833609045176E+00,  1.762869073994708E-01, -1.352521517618632E-02,  3.475399760611301E-02, -1.636978082159395E-03,
2460931.500000000, A.D. 2025-Sep-13 00:00:00.0000, -7.461479874075982E-01, -2.025143272010566E+00,  1.758775034712786E-01, -1.351981676350666E-02,  3.476871193257433E-02, -1.638254910375322E-03,
2460931.750000000, A.D. 2025-Sep-13 06:00:00.0000, -7.495272587516650E-01, -2.016449246434833E+00,  1.754677791576165E-01, -1.351434101190427E-02,  3.478350598753049E-02, -1.639541178604360E-03,
2460932.000000000, A.D. 2025-Sep-13 12:00:00.0000, -7.529051513809656E-01, -2.007751512346746E+00,  1.750577320889522E-01, -1.350878686883379E-02,  3.479838008296423E-02, -1.640836963134638E-03,
2460932.250000000, A.D. 2025-Sep-13 18:00:00.0000, -7.562816455646634E-01, -1.999050049697740E+00,  1.746473598766385E-01, -1.350315326828742E-02,  3.481333452553999E-02, -1.642142340601826E-03,
2460932.500000000, A.D. 2025-Sep-14 00:00:00.0000, -7.596567213037255E-01, -1.990344838363273E+00,  1.742366601128264E-01, -1.349743913068113E-02,  3.482836961635723E-02, -1.643457387978445E-03,
2460932.750000000, A.D. 2025-Sep-14 06:00:00.0000, -7.630303583275144E-01, -1.981635858144251E+00,  1.738256303703831E-01, -1.349164336274269E-02,  3.484348565069720E-02, -1.644782182562643E-03,
2460933.000000000, A.D. 2025-Sep-14 12:00:00.0000, -7.664025360903520E-01, -1.972923088768513E+00,  1.734142682028110E-01, -1.348576485740170E-02,  3.485868291776286E-02, -1.646116801966452E-03,
2460933.250000000, A.D. 2025-Sep-14 18:00:00.0000, -7.697732337680561E-01, -1.964206509892386E+00,  1.730025711441729E-01, -1.347980249368173E-02,  3.487396170041229E-02, -1.647461324103483E-03,
2460933.500000000, A.D. 2025-Sep-15 00:00:00.0000, -7.731424302544514E-01, -1.955486101102303E+00,  1.725905367090153E-01, -1.347375513659485E-02,  3.488932227488462E-02, -1.648815827175925E-03,
2460933.750000000, A.D. 2025-Sep-15 06:00:00.0000, -7.765101041578538E-01, -1.946761841916493E+00,  1.721781623923013E-01, -1.346762163703851E-02,  3.490476491051935E-02, -1.650180389661060E-03,
2460934.000000000, A.D. 2025-Sep-15 12:00:00.0000, -7.798762337975282E-01, -1.938033711786746E+00,  1.717654456693398E-01, -1.346140083169523E-02,  3.492028986946825E-02, -1.651555090297131E-03,
2460934.250000000, A.D. 2025-Sep-15 18:00:00.0000, -7.832407972001234E-01, -1.929301690100239E+00,  1.713523839957253E-01, -1.345509154293506E-02,  3.493589740640003E-02, -1.652940008068507E-03,
2460934.500000000, A.D. 2025-Sep-16 00:00:00.0000, -7.866037720960816E-01, -1.920565756181452E+00,  1.709389748072770E-01, -1.344869257872108E-02,  3.495158776819741E-02, -1.654335222190263E-03,
2460934.750000000, A.D. 2025-Sep-16 06:00:00.0000, -7.899651359160252E-01, -1.911825889294146E+00,  1.705252155199825E-01, -1.344220273251816E-02,  3.496736119364685E-02, -1.655740812092063E-03,
2460935.000000000, A.D. 2025-Sep-16 12:00:00.0000, -7.933248657871222E-01, -1.903082068643435E+00,  1.701111035299475E-01, -1.343562078320525E-02,  3.498321791312047E-02, -1.657156857401313E-03,
2460935.250000000, A.D. 2025-Sep-16 18:00:00.0000, -7.966829385294271E-01, -1.894334273377923E+00,  1.696966362133477E-01, -1.342894549499121E-02,  3.499915814825013E-02, -1.658583437925653E-03,
2460935.500000000, A.D. 2025-Sep-17 00:00:00.0000, -8.000393306522053E-01, -1.885582482591933E+00,  1.692818109263862E-01, -1.342217561733462E-02,  3.501518211159370E-02, -1.660020633634666E-03,
2460935.750000000, A.D. 2025-Sep-17 06:00:00.0000, -8.033940183502351E-01, -1.876826675327819E+00,  1.688666250052560E-01, -1.341530988486777E-02,  3.503129000629328E-02, -1.661468524640888E-03,
2460936.000000000, A.D. 2025-Sep-17 12:00:00.0000, -8.067469775000911E-01, -1.868066830578363E+00,  1.684510757661050E-01, -1.340834701732495E-02,  3.504748202572523E-02, -1.662927191179988E-03,
2460936.250000000, A.D. 2025-Sep-17 18:00:00.0000, -8.100981836564135E-01, -1.859302927289262E+00,  1.680351605050101E-01, -1.340128571947507E-02,  3.506375835314205E-02, -1.664396713590258E-03,
2460936.500000000, A.D. 2025-Sep-18 00:00:00.0000, -8.134476120481567E-01, -1.850534944361700E+00,  1.676188764979524E-01, -1.339412468105991E-02,  3.508011916130574E-02, -1.665877172291124E-03,
2460936.750000000, A.D. 2025-Sep-18 06:00:00.0000, -8.167952375748265E-01, -1.841762860655024E+00,  1.672022210008006E-01, -1.338686257673679E-02,  3.509656461211290E-02, -1.667368647760995E-03,
2460937.000000000, A.D. 2025-Sep-18 12:00:00.0000, -8.201410348027017E-01, -1.832986654989504E+00,  1.667851912492983E-01, -1.337949806602690E-02,  3.511309485621116E-02, -1.668871220514190E-03,
2460937.250000000, A.D. 2025-Sep-18 18:00:00.0000, -8.234849779610449E-01, -1.824206306149194E+00,  1.663677844590593E-01, -1.337202979326940E-02,  3.512971003260690E-02, -1.670384971076962E-03,
2460937.500000000, A.D. 2025-Sep-19 00:00:00.0000, -8.268270409383012E-01, -1.815421792884894E+00,  1.659499978255661E-01, -1.336445638758139E-02,  3.514641026826439E-02, -1.671909979962703E-03,
2460937.750000000, A.D. 2025-Sep-19 06:00:00.0000, -8.301671972782890E-01, -1.806633093917211E+00,  1.655318285241779E-01, -1.335677646282423E-02,  3.516319567769593E-02, -1.673446327646194E-03,
2460938.000000000, A.D. 2025-Sep-19 12:00:00.0000, -8.335054201763816E-01, -1.797840187939724E+00,  1.651132737101423E-01, -1.334898861757644E-02,  3.518006636254312E-02, -1.674994094536924E-03,
2460938.250000000, A.D. 2025-Sep-19 18:00:00.0000, -8.368416824756851E-01, -1.789043053622255E+00,  1.646943305186155E-01, -1.334109143511351E-02,  3.519702241114919E-02, -1.676553360951477E-03,
2460938.500000000, A.D. 2025-Sep-20 00:00:00.0000, -8.401759566632097E-01, -1.780241669614246E+00,  1.642749960646896E-01, -1.333308348339496E-02,  3.521406389812209E-02, -1.678124207084935E-03,
2460938.750000000, A.D. 2025-Sep-20 06:00:00.0000, -8.435082148660403E-01, -1.771436014548254E+00,  1.638552674434258E-01, -1.332496331505901E-02,  3.523119088388861E-02, -1.679706712981291E-03,
2460939.000000000, A.D. 2025-Sep-20 12:00:00.0000, -8.468384288475067E-01, -1.762626067043545E+00,  1.634351417298961E-01, -1.331672946742511E-02,  3.524840341423922E-02, -1.681300958502842E-03,
2460939.250000000, A.D. 2025-Sep-20 18:00:00.0000, -8.501665700033548E-01, -1.753811805709818E+00,  1.630146159792340E-01, -1.330838046250475E-02,  3.526570151986356E-02, -1.682907023298674E-03,
2460939.500000000, A.D. 2025-Sep-21 00:00:00.0000, -8.534926093579214E-01, -1.744993209151036E+00,  1.625936872266896E-01, -1.329991480702106E-02,  3.528308521587675E-02, -1.684524986771835E-03,
2460939.750000000, A.D. 2025-Sep-21 06:00:00.0000, -8.568165175603160E-01, -1.736170255969380E+00,  1.621723524876972E-01, -1.329133099243730E-02,  3.530055450133626E-02, -1.686154928045704E-03,
2460940.000000000, A.D. 2025-Sep-21 12:00:00.0000, -8.601382648806106E-01, -1.727342924769324E+00,  1.617506087579484E-01, -1.328262749499476E-02,  3.531810935874944E-02, -1.687796925929170E-03,
2460940.250000000, A.D. 2025-Sep-21 18:00:00.0000, -8.634578212060394E-01, -1.718511194161839E+00,  1.613284530134759E-01, -1.327380277576059E-02,  3.533574975357158E-02, -1.689451058880707E-03,
2460940.500000000, A.D. 2025-Sep-22 00:00:00.0000, -8.667751560372124E-01, -1.709675042768713E+00,  1.609058822107451E-01, -1.326485528068567E-02,  3.535347563369456E-02, -1.691117404971364E-03,
2460940.750000000, A.D. 2025-Sep-22 06:00:00.0000, -8.700902384843456E-01, -1.700834449227014E+00,  1.604828932867567E-01, -1.325578344067323E-02,  3.537128692892610E-02, -1.692796041846645E-03,
2460941.000000000, A.D. 2025-Sep-22 12:00:00.0000, -8.734030372635069E-01, -1.691989392193672E+00,  1.600594831591566E-01, -1.324658567165848E-02,  3.538918355045948E-02, -1.694487046687191E-03,
2460941.250000000, A.D. 2025-Sep-22 18:00:00.0000, -8.767135206928871E-01, -1.683139850350201E+00,  1.596356487263582E-01, -1.323726037469973E-02,  3.540716539033406E-02, -1.696190496168371E-03,
2460941.500000000, A.D. 2025-Sep-23 00:00:00.0000, -8.800216566890926E-01, -1.674285802407559E+00,  1.592113868676733E-01, -1.322780593608142E-02,  3.542523232088614E-02, -1.697906466418674E-03,
2460941.750000000, A.D. 2025-Sep-23 06:00:00.0000, -8.833274127634654E-01, -1.665427227111138E+00,  1.587866944434548E-01, -1.321822072742946E-02,  3.544338419419066E-02, -1.699635032976963E-03,
2460942.000000000, A.D. 2025-Sep-23 12:00:00.0000, -8.866307560184357E-01, -1.656564103245904E+00,  1.583615682952485E-01, -1.320850310583948E-02,  3.546162084149351E-02, -1.701376270748573E-03,
2460942.250000000, A.D. 2025-Sep-23 18:00:00.0000, -8.899316531439055E-01, -1.647696409641676E+00,  1.579360052459584E-01, -1.319865141401826E-02,  3.547994207263453E-02, -1.703130253960186E-03,
2460942.500000000, A.D. 2025-Sep-24 00:00:00.0000, -8.932300704136708E-01, -1.638824125178550E+00,  1.575100021000212E-01, -1.318866398043899E-02,  3.549834767546159E-02, -1.704897056113604E-03,
2460942.750000000, A.D. 2025-Sep-24 06:00:00.0000, -8.965259736818845E-01, -1.629947228792469E+00,  1.570835556435934E-01, -1.317853911951073E-02,  3.551683741523536E-02, -1.706676749938301E-03,
2460943.000000000, A.D. 2025-Sep-24 12:00:00.0000, -8.998193283795626E-01, -1.621065699480948E+00,  1.566566626447513E-01, -1.316827513176258E-02,  3.553541103402522E-02, -1.708469407342837E-03,
2460943.250000000, A.D. 2025-Sep-24 18:00:00.0000, -9.031100995111389E-01, -1.612179516308949E+00,  1.562293198537014E-01, -1.315787030404299E-02,  3.555406825009626E-02, -1.710275099365168E-03,
2460943.500000000, A.D. 2025-Sep-25 00:00:00.0000, -9.063982516510718E-01, -1.603288658414904E+00,  1.558015240030048E-01, -1.314732290973473E-02,  3.557280875728746E-02, -1.712093896121735E-03,
2460943.750000000, A.D. 2025-Sep-25 06:00:00.0000, -9.096837489405056E-01, -1.594393105016908E+00,  1.553732718078145E-01, -1.313663120898594E-02,  3.559163222438107E-02, -1.713925866755472E-03,
2460944.000000000, A.D. 2025-Sep-25 12:00:00.0000, -9.129665550839935E-01, -1.585492835419058E+00,  1.549445599661246E-01, -1.312579344895800E-02,  3.561053829446417E-02, -1.715771079382842E-03,
2460944.250000000, A.D. 2025-Sep-25 18:00:00.0000, -9.162466333462825E-01, -1.576587829017957E+00,  1.545153851590341E-01, -1.311480786409034E-02,  3.562952658428125E-02, -1.717629601039716E-03,
2460944.500000000, A.D. 2025-Sep-26 00:00:00.0000, -9.195239465491690E-01, -1.567678065309384E+00,  1.540857440510238E-01, -1.310367267638284E-02,  3.564859668357891E-02, -1.719501497626272E-03,
2460944.750000000, A.D. 2025-Sep-26 06:00:00.0000, -9.227984570684252E-01, -1.558763523895125E+00,  1.536556332902477E-01, -1.309238609569628E-02,  3.566774815444257E-02, -1.721386833850948E-03,
2460945.000000000, A.D. 2025-Sep-26 12:00:00.0000, -9.260701268308043E-01, -1.549844184489972E+00,  1.532250495088368E-01, -1.308094632007131E-02,  3.568698053062479E-02, -1.723285673173251E-03,
2460945.250000000, A.D. 2025-Sep-26 18:00:00.0000, -9.293389173111268E-01, -1.540920026928892E+00,  1.527939893232198E-01, -1.306935153606644E-02,  3.570629331686458E-02, -1.725198077744631E-03,
2460945.500000000, A.D. 2025-Sep-27 00:00:00.0000, -9.326047895294551E-01, -1.531991031174364E+00,  1.523624493344574E-01, -1.305759991911505E-02,  3.572568598820317E-02, -1.727124108351395E-03,
2460945.750000000, A.D. 2025-Sep-27 06:00:00.0000, -9.358677040483582E-01, -1.523057177323892E+00,  1.519304261285905E-01, -1.304568963390268E-02,  3.574515798928753E-02, -1.729063824353436E-03,
2460946.000000000, A.D. 2025-Sep-27 12:00:00.0000, -9.391276209702737E-01, -1.514118445617690E+00,  1.514979162770041E-01, -1.303361883476455E-02,  3.576470873366758E-02, -1.731017283622745E-03,
2460946.250000000, A.D. 2025-Sep-27 18:00:00.0000, -9.423844999349732E-01, -1.505174816446548E+00,  1.510649163368088E-01, -1.302138566610314E-02,  3.578433760308637E-02, -1.732984542481868E-03,
2460946.500000000, A.D. 2025-Sep-28 00:00:00.0000, -9.456383001171323E-01, -1.496226270359867E+00,  1.506314228512335E-01, -1.300898826282761E-02,  3.580404394676134E-02, -1.734965655639671E-03,
2460946.750000000, A.D. 2025-Sep-28 06:00:00.0000, -9.488889802240160E-01, -1.487272788073887E+00,  1.501974323500401E-01, -1.299642475081513E-02,  3.582382708065705E-02, -1.736960676125087E-03,
2460947.000000000, A.D. 2025-Sep-28 12:00:00.0000, -9.521364984932783E-01, -1.478314350480092E+00,  1.497629413499486E-01, -1.298369324739336E-02,  3.584368628674920E-02, -1.738969655219549E-03,
